2.3795454545454544,2.7704545454545455,6
3.4909090909090907,3.4909090909090907,6
4.579545454545454,4.99090909090909,48
5.175,5.340909090909091,Legato
5.504545454545454,6.040909090909091,Staccato
6.74090909090909,7.129545454545454,6
7.870454545454545,7.870454545454545,6
8.570454545454545,8.570454545454545,6
8.920454545454545,8.920454545454545,Legato
9.51590909090909,10.35909090909091,6
11.059090909090909,11.429545454545455,6
12.170454545454545,12.170454545454545,6
13.179545454545455,13.179545454545455,48
13.629545454545454,13.629545454545454,Legato
13.81590909090909,13.81590909090909,Staccato
13.959090909090909,13.959090909090909,Legato
14.125,14.475,Staccato
14.929545454545455,15.379545454545454,6
16.099999999999998,16.470454545454544,6
17.95,17.95,48
18.11590909090909,18.979545454545455,Staccato
19.620454545454546,19.945454545454545,48
20.029545454545453,20.029545454545453,Staccato
20.379545454545454,20.74090909090909,Staccato
21.870454545454546,22.2,48
22.549999999999997,23.270454545454545,Staccato
23.659090909090907,23.825,Legato
24.009090909090908,24.195454545454545,Staccato
24.75,25.26590909090909,6
25.85909090909091,26.395454545454545,6
26.970454545454544,27.320454545454545,6
27.504545454545454,27.504545454545454,Legato
27.709090909090907,27.709090909090907,Staccato
28.30909090909091,28.75681818181818,48
29.479545454545452,29.479545454545452,71
29.745454545454542,29.845454545454544,Legato
29.909090909090907,29.909090909090907,Staccato
30.24090909090909,31.29090909090909,Legato
31.454545454545453,31.95,Staccato
32.55,32.89545454545454,48
32.97954545454545,32.97954545454545,Staccato
33.6,33.92727272727272,48
33.99090909090909,33.99090909090909,Staccato
34.35909090909091,35.059090909090905,Legato
35.39090909090909,36.070454545454545,6
36.69090909090909,36.69090909090909,71
37.12045454545454,37.12045454545454,6
38.19090909090909,38.19090909090909,6
39.75454545454545,40.06590909090909,6
40.57954545454545,40.57954545454545,6
41.3,41.590909090909086,6
42.720454545454544,44.429545454545455,6
45.47954545454545,45.47954545454545,6
46.570454545454545,46.87954545454545,6
48.39090909090909,48.39090909090909,71
50.27954545454545,51.39090909090909,6
51.53409090909091,51.53409090909091,Staccato
51.679545454545455,52.29545454545454,Staccato
53.62954545454545,54.40909090909091,40
55.486363636363635,55.709090909090904,Staccato
56.77045454545454,57.12045454545454,6
57.840909090909086,58.209090909090904,6
58.970454545454544,59.62954545454545,6
60.85909090909091,61.04545454545454,71
64.4590909090909,66.89090909090909,6
67.58636363636363,68.82045454545454,6
69.69545454545454,69.89999999999999,71
74.24090909090908,74.24090909090908,6
80.44090909090909,80.75,6
95.01590909090909,96.14545454545454,6
96.64090909090909,96.64090909090909,6
98.52954545454546,98.85909090909091,6
99.94999999999999,100.92045454545455,6
101.72045454545454,101.99090909090908,6
102.79090909090908,103.07954545454545,6
104.25,104.6,6
105.22045454545454,105.22045454545454,6
106.0590909090909,106.4090909090909,6
107.10909090909091,107.35909090909091,6
108.40454545454546,109.06590909090909,6
109.54090909090908,109.54090909090908,6
110.34090909090908,110.67045454545455,6
111.39090909090909,111.39090909090909,6
113.19090909090909,113.19090909090909,6
114.14090909090909,114.14090909090909,6
115.77045454545454,115.77045454545454,6
116.32954545454545,116.32954545454545,40
116.7590909090909,116.7590909090909,Staccato
117.10909090909091,117.4590909090909,Staccato
118.32045454545454,119.8,40
119.96590909090908,119.96590909090908,Staccato
131.17045454545453,132.4840909090909,71
132.85454545454544,133.42954545454546,71
133.61590909090907,135.05454545454546,Staccato
135.62954545454545,135.62954545454545,40
136.37045454545455,136.37045454545455,71
136.62045454545455,136.62045454545455,Staccato
136.7590909090909,136.7590909090909,6
137.47954545454544,137.47954545454544,71
137.70454545454544,137.70454545454544,Staccato
137.89090909090908,138.22045454545454,6
139.39090909090908,139.39090909090908,6
139.7590909090909,140.12954545454545,6
141.22045454545454,141.22045454545454,6
142.27045454545453,142.27045454545453,6
143.67045454545453,143.67045454545453,6
143.91590909090908,145.5590909090909,6
146.67045454545453,147.02045454545453,6
148.1090909090909,148.1090909090909,6
148.67045454545453,148.67045454545453,71
149.9409090909091,149.9409090909091,71
150.86590909090907,150.86590909090907,6
151.37272727272727,152.22954545454544,Staccato
153.1340909090909,153.7090909090909,6
154.45,154.45,6
155.54090909090908,155.9090909090909,6
156.97954545454544,157.32954545454544,6
158.6590909090909,158.86590909090907,71
159.0090909090909,159.0090909090909,Staccato
161.0659090909091,161.0659090909091,6
164.49545454545455,164.49545454545455,6
168.5,168.5,6
170.67954545454543,170.67954545454543,6
172.4090909090909,172.92045454545453,6
175.14090909090908,175.14090909090908,6
184.07954545454544,184.07954545454544,6
188.17045454545453,188.17045454545453,40
188.6590909090909,188.6590909090909,Staccato
190.12954545454545,190.8590909090909,6
193.1,193.1,6
195.32045454545454,195.32045454545454,6
209.89545454545453,209.89545454545453,6
210.36590909090907,210.36590909090907,6
211.67954545454543,217.82954545454544,40
219.7590909090909,224.075,6
228.8409090909091,228.8409090909091,6
230.3340909090909,235.7340909090909,40
238.17499999999998,238.29999999999998,71
240.375,240.52045454545453,71
241.52499999999998,241.99545454545452,40
242.54545454545453,242.54545454545453,Staccato
243.1,243.1,40
244.67954545454543,245.30454545454543,40
245.45,245.45,Staccato
248.87954545454545,248.87954545454545,40
252.05909090909088,254.0090909090909,40
