1.9522727272727272,2.3636363636363633,6
3.1363636363636362,3.1363636363636362,6
4.293181818181818,4.704545454545454,48
4.881818181818182,5.0659090909090905,Legato
5.2727272727272725,5.820454545454545,Staccato
6.61590909090909,7.018181818181818,6
7.7727272727272725,7.7727272727272725,6
8.559090909090909,8.559090909090909,6
9.075,9.075,Legato
9.536363636363635,10.51590909090909,6
11.26590909090909,11.638636363636364,6
12.386363636363635,12.386363636363635,6
13.434090909090909,13.434090909090909,48
13.7,13.7,Legato
14.177272727272726,14.177272727272726,Staccato
14.299999999999999,14.299999999999999,Legato
14.502272727272727,14.904545454545454,Staccato
15.431818181818182,15.809090909090909,6
16.57272727272727,16.936363636363634,6
18.529545454545453,18.529545454545453,48
18.706818181818182,19.65681818181818,Staccato
20.418181818181818,20.709090909090907,48
20.772727272727273,20.772727272727273,Staccato
21.13181818181818,21.538636363636364,Staccato
22.76590909090909,23.143181818181816,48
23.502272727272725,24.297727272727272,Staccato
24.695454545454545,24.836363636363636,Legato
25.054545454545455,25.238636363636363,Staccato
25.849999999999998,26.38181818181818,6
26.954545454545453,27.48181818181818,6
28.052272727272726,28.404545454545453,6
28.595454545454544,28.595454545454544,Legato
28.761363636363637,28.761363636363637,Staccato
29.527272727272727,29.854545454545452,48
30.65681818181818,30.65681818181818,71
30.920454545454543,30.977272727272727,Legato
31.05681818181818,31.05681818181818,Staccato
31.315909090909088,32.627272727272725,Legato
32.820454545454545,33.35909090909091,Staccato
34.13181818181818,34.46818181818182,48
34.543181818181814,34.543181818181814,Staccato
35.31136363636364,35.61363636363636,48
35.70454545454545,35.70454545454545,Staccato
36.07727272727273,36.92727272727272,Legato
37.3,38.059090909090905,6
38.81136363636364,38.81136363636364,71
39.23409090909091,39.23409090909091,6
40.38636363636363,40.38636363636363,6
42.20227272727273,42.590909090909086,6
43.12954545454545,43.12954545454545,6
43.925,44.27954545454545,6
45.429545454545455,47.31363636363636,6
48.45227272727273,48.45227272727273,6
49.68863636363636,50.01590909090909,6
51.538636363636364,51.538636363636364,71
53.584090909090904,54.70454545454545,6
54.95227272727273,54.95227272727273,Staccato
55.14090909090909,55.67272727272727,Staccato
57.059090909090905,57.961363636363636,40
59.538636363636364,59.945454545454545,Staccato
60.92272727272727,61.16590909090909,6
62.08181818181818,62.32954545454545,6
63.12045454545454,63.90454545454545,6
65.22272727272727,65.39545454545454,71
69.04318181818182,71.74090909090908,6
72.45227272727273,73.875,6
74.69545454545454,74.8840909090909,71
79.63863636363637,79.63863636363637,6
86.22272727272727,86.62272727272727,6
100.425,101.55,6
102.13636363636363,102.13636363636363,6
104.07045454545454,104.425,6
105.60454545454544,106.69090909090909,6
107.46136363636363,107.82954545454545,6
108.57499999999999,108.9340909090909,6
110.11818181818181,110.52045454545454,6
111.21136363636363,111.21136363636363,6
111.99090909090908,112.36363636363636,6
113.125,113.47954545454544,6
114.45454545454545,115.22272727272727,6
115.76136363636363,115.76136363636363,6
116.52045454545454,116.88181818181818,6
117.67727272727272,117.67727272727272,6
119.62272727272726,119.62272727272726,6
120.73409090909091,120.73409090909091,6
122.41818181818181,122.41818181818181,6
123.14545454545454,123.14545454545454,40
123.51590909090909,123.51590909090909,Staccato
123.88181818181818,124.28181818181818,Staccato
125.24090909090908,126.72727272727272,40
126.92272727272727,126.92272727272727,Staccato
138.12272727272727,139.51590909090908,71
139.90227272727273,140.45454545454544,71
140.65454545454546,142.17045454545453,Staccato
142.7931818181818,142.7931818181818,40
143.6090909090909,143.6090909090909,71
143.71363636363637,143.71363636363637,Staccato
143.99318181818182,143.99318181818182,6
144.73181818181817,144.73181818181817,71
144.98636363636362,144.98636363636362,Staccato
145.10227272727272,145.46363636363637,6
146.59772727272727,146.59772727272727,6
146.98636363636362,147.32954545454544,6
148.50227272727273,148.50227272727273,6
149.61136363636362,149.61136363636362,6
151.0681818181818,151.0681818181818,6
151.4,153.09545454545454,6
154.24318181818182,154.6090909090909,6
155.73863636363635,155.73863636363635,6
156.33636363636361,156.33636363636361,71
157.69772727272726,157.69772727272726,71
158.60227272727272,158.60227272727272,6
158.96136363636361,159.95454545454544,Staccato
160.8931818181818,161.4181818181818,6
162.23181818181817,162.23181818181817,6
163.325,163.69545454545454,6
164.8272727272727,165.1840909090909,6
166.42272727272726,166.61136363636362,71
166.82954545454544,166.82954545454544,Staccato
168.9,168.9,6
172.38181818181818,172.38181818181818,6
176.57954545454544,176.57954545454544,6
178.9431818181818,178.9431818181818,6
180.78636363636363,181.17045454545453,6
183.61363636363635,183.61363636363635,6
192.77954545454546,192.77954545454546,6
196.875,196.875,40
197.53181818181818,197.53181818181818,Staccato
199.07272727272726,199.875,6
202.09318181818182,202.09318181818182,6
204.39999999999998,204.39999999999998,6
219.3931818181818,219.3931818181818,6
219.67272727272726,219.67272727272726,6
221.16363636363636,227.93181818181816,40
229.89545454545453,234.36136363636362,6
239.33863636363634,239.33863636363634,6
240.7590909090909,247.4590909090909,40
249.7772727272727,249.9431818181818,71
252.04545454545453,252.23863636363635,71
253.225,253.71818181818182,40
254.2681818181818,254.2681818181818,Staccato
254.83636363636361,254.83636363636361,40
256.4113636363636,258.28863636363633,40
258.4090909090909,258.4090909090909,Staccato
260.79545454545456,260.79545454545456,40
267.5863636363636,268.0568181818182,40
