3.0727272727272728,3.0727272727272728,Staccato
3.077272727272727,3.4863636363636363,Staccato
4.072727272727272,5.079545454545454,Legato
8.418181818181818,9.59090909090909,6
9.875,10.822727272727272,Legato
13.193181818181818,14.093181818181817,6
15.818181818181817,17.675,48
20.00681818181818,20.954545454545453,6
25.729545454545452,26.618181818181817,6
27.18181818181818,28.15,Legato
31.29090909090909,32.38181818181818,6
32.72727272727273,33.654545454545456,Legato
35.99545454545454,36.88409090909091,6
37.913636363636364,41.96818181818182,48
42.99772727272727,43.47954545454545,48
48.836363636363636,49.74772727272727,6
50.293181818181814,55.309090909090905,Legato
57.03181818181818,57.98409090909091,48
60.44772727272727,61.324999999999996,6
61.897727272727266,66.83181818181818,Legato
68.56136363636364,69.74772727272727,48
71.83863636363635,72.725,6
73.30454545454545,74.2590909090909,Legato
77.45,78.26590909090909,6
78.80681818181817,79.76590909090909,Legato
82.2,83.0840909090909,6
84.68636363636364,95.27499999999999,Legato
